TEAM YEAR NUMBER NAME SALARY
daiei 1991 36 山川周一 560万円
daiei 1991 41 青井要 920万円
daiei 1991 48 山田武史 840万円
daiei 1991 50 松本卓也 640万円
daiei 1991 51 江口孝義 780万円
daiei 1991 52 足利豊 660万円
daiei 1991 54 岡本吉守 480万円
daiei 1991 58 西村英嗣 520万円
daiei 1991 59 篠田淳 440万円
daiei 1991 66 宮田正直 360万円
daiei 1991 69 原田賢治 780万円
daiei 1991 92 中井伸之 360万円
daiei 1991 93 森秀二 390万円
daiei 1991 95 田之上慶三郎 390万円
daiei 1991 97 江本晃一 800万円
daiei 1991 98 太田勝正 400万円
daiei 1991 27 吉永幸一郎 900万円
daiei 1991 30 内田強 1650万円
daiei 1991 35 大塚義樹 720万円
daiei 1991 43 岩切英司 850万円
daiei 1991 45 安田秀之 520万円
daiei 1991 46 森浩之 720万円
daiei 1991 57 坊西浩嗣 540万円
daiei 1991 62 川越透 450万円
daiei 1991 65 中居殉也 360万円
daiei 1991 1 小川史 2550万円
daiei 1991 4 森脇浩司 2040万円
daiei 1991 5 藤本博史 1550万円
daiei 1991 6 湯上谷宏 2500万円
daiei 1991 7 水上善雄 2950万円
daiei 1991 9 内之倉隆志 540万円
daiei 1991 37 御船英之 760万円
daiei 1991 38 渡真利克則 1100万円
daiei 1991 39 馬場敏史 760万円
daiei 1991 40 脇坂浩二 500万円
daiei 1991 42 西俊児 670万円
daiei 1991 56 加藤英樹 540万円
daiei 1991 60 山之内健一 460万円
daiei 1991 61 柳田聖人 520万円
daiei 1991 64 田代広之 390万円
daiei 1991 68 広橋公寿 1880万円
daiei 1991 95 榊原龍男 390万円
daiei 1991 00 山口裕二 750万円
daiei 1991 0 島田誠 2900万円
daiei 1991 2 大野久 2100万円
daiei 1991 3 佐々木誠 3300万円
daiei 1991 8 岸川勝也 3000万円
daiei 1991 14 若井基安 1400万円
daiei 1991 23 高柳秀樹 1720万円
daiei 1991 29 山本和範 5200万円
daiei 1991 47 広永益隆 1450万円
daiei 1991 49 本村信吾 720万円
daiei 1991 55 大道典良 550万円
daiei 1991 63 村松有人 360万円
daiei 1991 67 西島貴之 390万円
daiei 1992 23 ブーマー 10000万円
daiei 1992 53 門田博光 13000万円
daiei 1992 10 作山和英 760万円
daiei 1992 11 吉田豊彦 2200万円
daiei 1992 12 井上祐二 3500万円
daiei 1992 13 村上誠一 720万円
daiei 1992 14 若田部健一 1200万円
daiei 1992 15 江口孝義 780万円
daiei 1992 16 橋本武広 830万円
daiei 1992 17 加藤伸一 2520万円
daiei 1992 18 村田勝喜 3840万円
daiei 1992 19 山内孝徳 3500万円
daiei 1992 20 木村恵二 1200万円
daiei 1992 21 池田親興 3060万円
daiei 1992 24 下柳剛 660万円
daiei 1992 26 金澤健一 510万円
daiei 1992 28 新浦寿夫 5000万円
daiei 1992 31 杉本正 2800万円
daiei 1992 32 本原正治 1920万円
daiei 1992 33 斉藤学 840万円
daiei 1992 34 山口信二 600万円
daiei 1992 36 山川周一 660万円
daiei 1992 41 青井要 870万円
daiei 1992 48 高島覚 900万円
daiei 1992 51 太田勝正 450万円
daiei 1992 52 足利豊 720万円
daiei 1992 54 岡本吉守 480万円
daiei 1992 58 西村英嗣 700万円
daiei 1992 59 濱中英次 570万円
daiei 1992 64 田之上慶三郎 420万円
daiei 1992 66 宮田正直 420万円
daiei 1992 69 田畑一也 540万円
daiei 1992 27 吉永幸一郎 1320万円
daiei 1992 30 内田強 1500万円
daiei 1992 35 本田明浩 600万円
daiei 1992 43 岩切英司 840万円
daiei 1992 45 安田秀之 650万円
daiei 1992 46 坊西浩嗣 780万円
daiei 1992 62 川越透 500万円
daiei 1992 65 中居殉也 400万円
daiei 1992 0 浜名千広 760万円
daiei 1992 1 小川史 2550万円
daiei 1992 4 森脇浩司 2000万円
daiei 1992 5 藤本博史 2300万円
daiei 1992 6 湯上谷宏 3300万円
daiei 1992 7 水上善雄 2860万円
daiei 1992 9 内之倉隆志 540万円
daiei 1992 37 御船英之 920万円
daiei 1992 38 渡真利克則 1100万円
daiei 1992 39 馬場敏史 760万円
daiei 1992 40 脇坂浩二 620万円
daiei 1992 42 西俊児 820万円
daiei 1992 49 市原圭 400万円
daiei 1992 56 加藤英樹 520万円
daiei 1992 57 林孝哉 400万円
daiei 1992 60 山之内健一 480万円
daiei 1992 61 柳田聖人 700万円
daiei 1992 68 久保孝之 400万円
daiei 1992 00 山口裕二 750万円
daiei 1992 2 大野久 4500万円
daiei 1992 3 佐々木誠 6500万円
daiei 1992 8 岸川勝也 3600万円
daiei 1992 25 若井基安 1260万円
daiei 1992 29 山本和範 5800万円
daiei 1992 47 広永益隆 1450万円
daiei 1992 55 大道典良 750万円
daiei 1992 63 村松有人 420万円
daiei 1992 67 西島貴之 420万円
daiei 1993 10 作山和英 740万円
daiei 1993 11 吉田豊彦 4080万円
daiei 1993 12 井上祐二 3000万円
daiei 1993 13 村上誠一 720万円
daiei 1993 14 若田部健一 2200万円
daiei 1993 15 江口孝義 760万円
daiei 1993 16 橋本武広 830万円
daiei 1993 17 加藤伸一 2000万円
daiei 1993 18 村田勝喜 5200万円
daiei 1993 19 大越基 800万円
daiei 1993 20 木村恵二 1800万円
daiei 1993 21 池田親興 5250万円
daiei 1993 24 下柳剛 720万円
daiei 1993 26 金澤健一 740万円
daiei 1993 28 渡辺正和 780万円
daiei 1993 31 杉本正 2680万円
daiei 1993 32 本原正治 2000万円
daiei 1993 33 斉藤学 790万円
daiei 1993 34 山口信二 600万円
daiei 1993 36 濱涯泰司 600万円
daiei 1993 38 矢野未乗 2350万円
daiei 1993 41 青井要 920万円
daiei 1993 50 佐々木重樹 430万円
daiei 1993 51 太田勝正 450万円
daiei 1993 52 足利豊 1500万円
daiei 1993 53 久保貴裕 540万円
daiei 1993 64 田之上慶三郎 420万円
daiei 1993 66 宮田正直 420万円
daiei 1993 69 田畑一也 400万円
daiei 1993 27 吉永幸一郎 2860万円
daiei 1993 30 内田強 1200万円
daiei 1993 35 本田明浩 600万円
daiei 1993 43 岩切英司 780万円
daiei 1993 45 安田秀之 1000万円
daiei 1993 46 坊西浩嗣 900万円
daiei 1993 62 川越透 530万円
daiei 1993 65 中居殉也 430万円
daiei 1993 0 浜名千広 1500万円
daiei 1993 1 小川史 2400万円
daiei 1993 4 森脇浩司 2420万円
daiei 1993 5 藤本博史 3660万円
daiei 1993 6 湯上谷宏 5000万円
daiei 1993 9 内之倉隆志 570万円
daiei 1993 37 御船英之 1040万円
daiei 1993 39 馬場敏史 820万円
daiei 1993 40 脇坂浩二 620万円
daiei 1993 42 西俊児 850万円
daiei 1993 49 市原圭 410万円
daiei 1993 56 加藤英樹 600万円
daiei 1993 57 林孝哉 410万円
daiei 1993 60 山之内健一 450万円
daiei 1993 61 柳田聖人 700万円
daiei 1993 68 久保孝之 410万円
daiei 1993 00 山口裕二 1320万円
daiei 1993 2 大野久 4080円
daiei 1993 3 佐々木誠 6500万円
daiei 1993 7 佐藤真一 1200万円
daiei 1993 8 岸川勝也 3200万円
daiei 1993 23 村松有人 840万円
daiei 1993 25 若井基安 1400万円
daiei 1993 29 山本和範 8100万円
daiei 1993 47 広永益隆 1620万円
daiei 1993 48 西島貴之 520万円
daiei 1993 55 大道典良 920万円
daiei 1994 3 松永浩美 14400万円
daiei 1994 1 秋山幸二 21000万円
daiei 1994 29 山本和範 12000万円
daiei 1994 11 吉田豊彦 4300万円
daiei 1994 12 井上祐二 2700万円
daiei 1994 13 渡辺秀一 1200万円
daiei 1994 14 若田部健一 2100万円
daiei 1994 15 江口孝義 600万円
daiei 1994 16 内山智之 2200万円
daiei 1994 17 加藤伸一 1940万円
daiei 1994 18 渡辺智男 5600万円
daiei 1994 19 大越基 800万円
daiei 1994 20 木村恵二 3200万円
daiei 1994 21 池田親興 4800万円
daiei 1994 22 高野光 3400万円
daiei 1994 24 下柳剛 2100万円
daiei 1994 28 渡辺正和 850万円
daiei 1994 32 吉本一義 700万円
daiei 1994 33 斉藤学 770万円
daiei 1994 34 山口信二 580万円
daiei 1994 36 濱涯泰司 700万円
daiei 1994 37 吉武真太郎 400万円
daiei 1994 38 矢野未乗 1700万円
daiei 1994 41 青井要 840万円
daiei 1994 44 高木晃次 820万円
daiei 1994 50 佐々木重樹 480万円
daiei 1994 51 太田勝正 450万円
daiei 1994 52 足利豊 2700万円
daiei 1994 53 久保貴裕 540万円
daiei 1994 54 笠原栄一 640万円
daiei 1994 59 田口竜二 640万円
daiei 1994 61 原口哲也 620万円
daiei 1994 64 田之上慶三郎 420万円
daiei 1994 66 宮田正直 600万円
daiei 1994 69 田畑一也 740万円
daiei 1994 27 吉永幸一郎 5800万円
daiei 1994 30 内之倉隆志 570万円
daiei 1994 35 本田明浩 580万円
daiei 1994 43 岩切英司 760万円
daiei 1994 45 安田秀之 850万円
daiei 1994 46 坊西浩嗣 1100万円
daiei 1994 62 川越透 530万円
daiei 1994 65 中居殉也 430万円
daiei 1994 0 浜名千広 2400万円
daiei 1994 4 森脇浩司 3100万円
daiei 1994 5 藤本博史 4000万円
daiei 1994 6 湯上谷竑志 4500万円
daiei 1994 9 小久保裕紀 1200万円
daiei 1994 31 小川史 2400万円
daiei 1994 40 脇坂浩二 700万円
daiei 1994 42 西俊児 1280万円
daiei 1994 56 加藤英樹 580万円
daiei 1994 57 林孝哉 450万円
daiei 1994 58 澤田剛 400万円
daiei 1994 60 山之内健一 480万円
daiei 1994 68 久保孝之 410万円
daiei 1994 00 山口裕二 2500万円
daiei 1994 2 大野久 3900円
daiei 1994 7 佐藤真一 1150万円
daiei 1994 8 岸川勝也 3300万円
daiei 1994 23 村松有人 800万円
daiei 1994 25 若井基安 2250万円
daiei 1994 26 山崎賢一 3000万円
daiei 1994 47 広永益隆 1620万円
daiei 1994 48 西島貴之 520万円
daiei 1994 55 大道典良 1100万円
daiei 1994 63 内田大孝 400万円
daiei 1995 21 工藤公康 16000万円
daiei 1995 0 石毛宏典 20000万円
daiei 1995 3 松永浩美 22000万円
daiei 1995 1 秋山幸二 24000万円
daiei 1995 29 カズ山本 20000万円
daiei 1995 11 吉田豊彦 8300万円
daiei 1995 12 斎藤貢 1200万円
daiei 1995 13 渡辺秀一 2800万円
daiei 1995 14 若田部健一 4500万円
daiei 1995 15 藤井将雄 1000万円
daiei 1995 16 内山智之 2200万円
daiei 1995 17 加藤伸一 2800万円
daiei 1995 18 渡辺智男 5600万円
daiei 1995 19 大越基 800万円
daiei 1995 20 木村恵二 4200万円
daiei 1995 24 下柳剛 6100万円
daiei 1995 28 渡辺正和 1450万円
daiei 1995 32 吉本一義 700万円
daiei 1995 33 斉藤学 770万円
daiei 1995 34 山口信二 580万円
daiei 1995 35 田畑一也 1140万円
daiei 1995 36 濱涯泰司 730万円
daiei 1995 38 矢野未乗 2000万円
daiei 1995 41 江口孝義 630万円
daiei 1995 43 高山郁夫 1340万円
daiei 1995 44 高木晃次 820万円
daiei 1995 45 廣田浩章 2400万円
daiei 1995 49 吉田修司 1280万円
daiei 1995 50 佐々木重樹 430万円
daiei 1995 51 太田勝正 450万円
daiei 1995 52 足利豊 2600万円
daiei 1995 53 久保貴裕 540万円
daiei 1995 54 笠原栄一 640万円
daiei 1995 56 加藤哲郎 1500万円
daiei 1995 64 田之上慶三郎 430万円
daiei 1995 66 宮田正直 600万円
daiei 1995 67 吉武真太郎 410万円
daiei 1995 2 城島健司 860万円
daiei 1995 22 安田秀之 1460万円
daiei 1995 27 吉永幸一郎 9500万円
daiei 1995 30 内之倉隆志 570万円
daiei 1995 46 坊西浩嗣 1100万円
daiei 1995 61 本田明浩 580万円
daiei 1995 62 川越透 530万円
daiei 1995 65 中居殉也 440万円
daiei 1995 4 森脇浩司 4000万円
daiei 1995 5 藤本博史 5200万円
daiei 1995 6 湯上谷竑志 4300万円
daiei 1995 8 浜名千広 5000万円
daiei 1995 9 小久保裕紀 1500万円
daiei 1995 10 本間満 1000万円
daiei 1995 31 小川史 3300万円
daiei 1995 40 脇坂浩二 700万円
daiei 1995 42 西俊児 1280万円
daiei 1995 57 林孝哉 460万円
daiei 1995 58 澤田剛 410万円
daiei 1995 68 久保孝之 420万円
daiei 1995 00 山口裕二 2400万円
daiei 1995 7 佐藤真一 1140万円
daiei 1995 23 村松有人 900万円
daiei 1995 25 若井基安 4520万円
daiei 1995 26 山崎賢一 3150万円
daiei 1995 48 西島貴之 520万円
daiei 1995 55 大道典良 1500万円
daiei 1995 63 内田大孝 410万円
daiei 1996 21 工藤公康 16000万円
daiei 1996 3 松永浩美 16500万円
daiei 1996 7 石毛宏典 10000万円
daiei 1996 1 秋山幸二 19200万円
daiei 1996 11 吉田豊彦 7000万円
daiei 1996 12 ミツグ 1800万円
daiei 1996 13 ヒデカズ 2800万円
daiei 1996 14 若田部健一 3600万円
daiei 1996 15 藤井将雄 1800万円
daiei 1996 16 内山智之 1900万円
daiei 1996 17 武田一浩 6300万円
daiei 1996 18 渡辺智男 4480万円
daiei 1996 19 大越基 700万円
daiei 1996 20 木村恵二 7200万円
daiei 1996 22 松田慎司 1200万円
daiei 1996 24 土井雅弘 1000万円
daiei 1996 28 渡辺正和 1088万円
daiei 1996 33 斉藤学 2310万円
daiei 1996 34 吉武真太郎 1500万円
daiei 1996 36 濱涯泰司 1460万円
daiei 1996 37 佐久本昌広 1000万円
daiei 1996 38 有倉雅史 1300万円
daiei 1996 41 江口嵩芳 630万円
daiei 1996 43 高山郁夫 1340万円
daiei 1996 44 高木晃次 720万円
daiei 1996 45 廣田浩章 2400万円
daiei 1996 49 吉田修司 1280万円
daiei 1996 50 佐々木重樹 430万円
daiei 1996 52 足利豊 1950万円
daiei 1996 53 久保貴裕 540万円
daiei 1996 54 笠原栄一 600万円
daiei 1996 56 福田信一 720万円
daiei 1996 59 西村基史 1250万円
daiei 1996 64 田之上慶三郎 430万円
daiei 1996 66 カズミ 840万円
daiei 1996 67 松本輝 840万円
daiei 1996 68 高橋和幸 480万円
daiei 1996 2 城島健司 840万円
daiei 1996 27 吉永幸一郎 9000万円
daiei 1996 30 内之倉隆志 600万円
daiei 1996 46 坊西浩嗣 1800万円
daiei 1996 61 本田明浩 600万円
daiei 1996 62 川越透 1200万円
daiei 1996 69 杉田勇 400万円
daiei 1996 4 森脇浩司 3000万円
daiei 1996 5 藤本博史 7500万円
daiei 1996 6 湯上谷竑志 4085万円
daiei 1996 8 浜名千広 5000万円
daiei 1996 9 小久保裕紀 5000万円
daiei 1996 10 本間満 1100万円
daiei 1996 31 小川史 2700万円
daiei 1996 39 柳田聖人 1200万円
daiei 1996 40 脇坂浩二 800万円
daiei 1996 57 林孝哉 560万円
daiei 1996 58 澤田剛 420万円
daiei 1996 00 山口裕二 2400万円
daiei 1996 23 村松有人 2700万円
daiei 1996 25 若井基安 3500万円
daiei 1996 26 山崎賢一 3000万円
daiei 1996 35 河野亮 560万円
daiei 1996 48 西島貴之 620万円
daiei 1996 55 大道典良 1500万円
daiei 1996 60 吉本一義 700万円
daiei 1996 63 伊藤博康 960万円
daiei 1997 21 ウエスト 10000万円
daiei 1997 47 工藤公康 14500万円
daiei 1997 27 吉永幸一郎 11000万円
daiei 1997 3 松永浩美 10000万円
daiei 1997 1 秋山幸二 18000万円
daiei 1997 11 吉田豊彦 6000万円
daiei 1997 12 斉藤貢 1700万円
daiei 1997 13 ヒデカズ 4200万円
daiei 1997 14 若田部健一 3000万円
daiei 1997 15 藤井将雄 1700万円
daiei 1997 16 内山智之 1900万円
daiei 1997 17 武田一浩 9800万円
daiei 1997 18 渡辺智男 3300万円
daiei 1997 19 ニコルズ 5000万円
daiei 1997 20 木村恵二 5760万円
daiei 1997 22 松田慎司 1080万円
daiei 1997 24 土井雅弘 900万円
daiei 1997 28 渡辺正和 870万円
daiei 1997 32 ホセ 2400万円
daiei 1997 33 斉藤学 1740万円
daiei 1997 34 吉武真太郎 1700万円
daiei 1997 36 濱涯泰司 1360万円
daiei 1997 37 佐久本昌広 1450万円
daiei 1997 38 有倉雅史 1420万円
daiei 1997 41 倉野信次 1000万円
daiei 1997 43 望月秀継 1300万円
daiei 1997 44 高木晃次 700万円
daiei 1997 45 岡本克道 1000万円
daiei 1997 49 吉田修司 1040万円
daiei 1997 50 佐々木重樹 430万円
daiei 1997 52 足利豊 1500万円
daiei 1997 53 久保貴裕 500万円
daiei 1997 54 村上鉄也 800万円
daiei 1997 56 福田信一 500万円
daiei 1997 59 西村基史 1800万円
daiei 1997 64 田之上慶三郎 530万円
daiei 1997 66 カズミ 780万円
daiei 1997 67 松本輝 800万円
daiei 1997 2 城島健司 1800万円
daiei 1997 29 田村藤夫 4500万円
daiei 1997 30 内之倉隆志 840万円
daiei 1997 39 川越透 1400万円
daiei 1997 46 坊西浩嗣 1700万円
daiei 1997 61 本田明浩 580万円
daiei 1997 69 杉田勇 460万円
daiei 1997 4 柳田聖人 1540万円
daiei 1997 5 藤本博史 6500万円
daiei 1997 6 湯上谷竑志 4085万円
daiei 1997 7 井口忠仁 1300万円
daiei 1997 8 浜名千広 6000万円
daiei 1997 9 小久保裕紀 5000万円
daiei 1997 10 本間満 1100万円
daiei 1997 26 松中信彦 1200万円
daiei 1997 40 脇坂浩二 1400万円
daiei 1997 42 パークル 5000万円
daiei 1997 57 林孝哉 510万円
daiei 1997 58 澤田剛 420万円
daiei 1997 65 新里紹也 540万円
daiei 1997 0 鈴木慶裕 1400万円
daiei 1997 00 山口裕二 1830万円
daiei 1997 23 村松有人 5000万円
daiei 1997 25 若井基安 3800万円
daiei 1997 31 柴原洋 1200万円
daiei 1997 35 河野亮 1500万円
daiei 1997 48 西島貴之 620万円
daiei 1997 51 大越基 700万円
daiei 1997 55 大道典良 2800万円
daiei 1997 60 吉本一義 700万円
daiei 1997 63 伊藤博康 500万円
daiei 1997 68 高橋和幸 480万円
daiei 1998 47 工藤公康 16000万円
daiei 1998 3 吉永幸一郎 13000万円
daiei 1998 44 ロペス 15000万円
daiei 1998 1 秋山幸二 15000万円
daiei 1998 12 斉藤貢 ー万円
daiei 1998 13 ヒデカズ ー万円
daiei 1998 14 若田部健一 3500万円
daiei 1998 15 藤井将雄 ー万円
daiei 1998 16 篠原貴行 1300万円
daiei 1998 17 武田一浩 8400万円
daiei 1998 18 吉田豊彦 4800万円
daiei 1998 19 永井智浩 1300万円
daiei 1998 20 木村恵二 5000万円
daiei 1998 21 山崎慎太郎 8100万円
daiei 1998 22 長冨浩志 4850万円
daiei 1998 24 土井雅弘 950万円
daiei 1998 28 渡辺正和 870万円
daiei 1998 32 木村茂 1200万円
daiei 1998 33 星野順治 1200万円
daiei 1998 34 吉武真太郎 2800万円
daiei 1998 36 濱涯泰司 1160万円
daiei 1998 37 佐久本昌広 2500万円
daiei 1998 38 西村龍次 1500万円
daiei 1998 41 倉野信次 1300万円
daiei 1998 45 岡本克道 2600万円
daiei 1998 49 吉田修司 2200万円
daiei 1998 52 ウィリアムズ 8000万円
daiei 1998 53 久保貴裕 540万円
daiei 1998 54 村上鉄也 800万円
daiei 1998 56 福田信一 500万円
daiei 1998 64 田之上慶三郎 530万円
daiei 1998 66 カズミ 780万円
daiei 1998 67 松本輝 760万円
daiei 1998 2 城島健司 4300万円
daiei 1998 29 田村藤夫 4100万円
daiei 1998 30 内之倉隆志 840万円
daiei 1998 39 川越透 1800万円
daiei 1998 46 坊西浩嗣 1600万円
daiei 1998 61 本田明浩 600万円
daiei 1998 69 杉田勇 500万円
daiei 1998 4 柳田聖人 1540万円
daiei 1998 5 藤本博史 5200万円
