ax;ay;az;break_angle;break_length;break_y;des;end_speed;nasty;on_1b;on_2b;on_3b;pfx_x;pfx_z;pitch_type;px;pz;spin_dir;spin_rate;start_speed;sv_id;sz_bot;sz_top;type;type_confidence;vx0;vy0;vz0;x0;y0;z0;zone;url;num;count;away_team_runs;b;b_height;batter;atbat_des;event;event2;home_team_runs;o;p_throws;pitcher;s;score;stand;inning;top_inning;batter_name;pitcher_name
-9.991;25.832;-4.567;52.5;2.2;23.9;Ball;88.1;49;NA;425567;NA;-5.1;14.04;FF;0.38;1.429;199.894;3086.984;94.5;130430_191353;1.81;3.61;B;2.000;8.421;-137.979;-10.293;-2.026;50.0;5.485;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;4;0-2;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;L;1;Y;Adam Dunn;Yu Darvish
-10.159;29.703;-8.707;40.0;2.7;23.8;Ball;86.2;43;NA;425567;NA;-5.33;12.28;FF;0.5;3.163;203.407;2707.427;93.7;130430_191415;1.94;3.66;B;2.000;9.225;-137.026;-4.843;-2.215;50.0;5.546;3;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;4;1-2;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;L;1;Y;Adam Dunn;Yu Darvish
7.341;23.824;-42.281;-10.6;12.4;23.9;Swinging Strike (Blocked);75.8;20;NA;425567;NA;5.15;-7.14;SL;0.226;0.058;35.991;1523.184;81.2;130430_191502;1.5;3.67;S;2.000;4.631;-118.979;-3.543;-2.417;50.0;5.416;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;4;2-2;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;L;1;Y;Adam Dunn;Yu Darvish
-12.262;28.218;-5.774;52.8;2.7;23.8;Ball;87.6;77;NA;425567;NA;-6.29;13.51;FT;0.9;1.435;204.912;3057.669;94.7;130430_191545;1.69;3.37;B;2.000;10.135;-138.113;-9.821;-1.985;50.0;5.409;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;5;0-0;2;2;6-2;117244;Paul Konerko singles on a pop up to second baseman Ian Kinsler.   Alex Rios scores.  ;Single;NA;0;2;R;506433;0;T;R;1;Y;Paul Konerko;Yu Darvish
12.865;23.802;-30.626;-23.9;9.1;23.9;Ball;77.6;64;NA;425567;NA;8.5;0.97;SL;0.881;1.709;96.861;1538.753;83.4;130430_191605;1.72;3.36;B;2.000;5.369;-122.17;-2.403;-2.448;50.0;5.334;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;5;1-0;2;2;6-2;117244;Paul Konerko singles on a pop up to second baseman Ian Kinsler.   Alex Rios scores.  ;Single;NA;0;2;R;506433;0;T;R;1;Y;Paul Konerko;Yu Darvish
13.27;23.469;-28.695;-25.7;9.0;23.8;In play, run(s);75.8;39;NA;425567;NA;9.16;2.35;SL;0.418;1.792;104.691;1662.227;81.7;130430_191631;1.5;3.53;X;2.000;4.377;-119.734;-2.151;-2.624;50.0;5.274;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;5;2-0;2;2;6-2;117244;Paul Konerko singles on a pop up to second baseman Ian Kinsler.   Alex Rios scores.  ;Single;NA;0;2;R;506433;0;T;R;1;Y;Paul Konerko;Yu Darvish
-3.799;25.141;-14.093;9.1;3.6;23.9;Ball;84.2;45;117244;NA;NA;-2.12;10.07;FF;0.302;1.075;191.864;2028.466;90.4;130430_191722;1.74;3.19;B;2.000;7.208;-132.141;-8.517;-2.171;50.0;5.35;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;6;0-0;NA;2;6-1;543216;Conor Gillaspie doubles (3) on a sharp line drive to right fielder Nelson Cruz.   Paul Konerko to 3rd.  ;Double;NA;NA;2;R;506433;2;NA;L;1;Y;Conor Gillaspie;Yu Darvish
-5.611;28.292;-11.334;19.1;2.9;23.8;Foul;86.4;43;117244;NA;NA;-2.95;10.91;FF;-0.488;2.009;195.067;2291.478;93.4;130430_191741;1.5;3.32;S;2.000;5.859;-136.641;-6.993;-2.27;50.0;5.368;7;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;6;1-0;NA;2;6-1;543216;Conor Gillaspie doubles (3) on a sharp line drive to right fielder Nelson Cruz.   Paul Konerko to 3rd.  ;Double;NA;NA;2;R;506433;2;NA;L;1;Y;Conor Gillaspie;Yu Darvish
6.896;16.169;-40.225;-10.2;16.6;23.9;Swinging Strike;63.0;21;117244;NA;NA;7.0;-8.25;CU;-0.054;1.831;40.580;1557.152;67.4;130430_191815;1.5;3.32;S;2.000;2.099;-98.765;2.898;-2.041;50.0;5.646;8;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;6;1-1;NA;2;6-1;543216;Conor Gillaspie doubles (3) on a sharp line drive to right fielder Nelson Cruz.   Paul Konerko to 3rd.  ;Double;NA;NA;2;R;506433;2;NA;L;1;Y;Conor Gillaspie;Yu Darvish
7.458;17.02;-40.66;-10.8;19.4;23.9;Ball In Dirt;59.5;38;117244;NA;NA;8.62;-9.89;CU;0.991;-0.54;41.310;1752.967;63.8;130430_191845;1.44;2.91;B;2.000;3.027;-93.5;0.164;-1.779;50.0;5.45;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;6;1-2;NA;2;6-1;543216;Conor Gillaspie doubles (3) on a sharp line drive to right fielder Nelson Cruz.   Paul Konerko to 3rd.  ;Double;NA;NA;2;R;506433;2;NA;L;1;Y;Conor Gillaspie;Yu Darvish
13.637;23.36;-31.946;-23.9;9.0;23.9;In play, no out;79.3;17;117244;NA;NA;8.61;0.1;SL;-0.139;2.486;90.958;1587.692;85.0;130430_191916;1.5;3.32;X;2.000;3.41;-124.628;-0.648;-2.64;50.0;5.371;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;6;2-2;NA;2;6-1;543216;Conor Gillaspie doubles (3) on a sharp line drive to right fielder Nelson Cruz.   Paul Konerko to 3rd.  ;Double;NA;NA;2;R;506433;2;NA;L;1;Y;Conor Gillaspie;Yu Darvish
13.184;27.113;-33.596;-22.2;10.2;23.8;Swinging Strike;75.6;56;NA;543216;117244;9.06;-1.03;SL;0.021;1.931;83.844;1591.644;82.4;130430_192040;1.5;3.65;S;2.000;3.417;-120.869;-1.105;-2.594;50.0;5.388;8;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;7;0-0;NA;2;6-2;493351;Alexei Ramirez strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;R;1;Y;Alexei Ramirez;Yu Darvish
10.211;26.064;-30.138;-20.3;9.1;23.8;Ball;76.9;17;NA;543216;117244;6.87;1.32;SL;1.416;0.666;101.277;1240.712;83.2;130430_192100;1.72;3.52;B;2.000;7.047;-121.749;-4.714;-2.419;50.0;5.265;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;7;0-1;NA;2;6-2;493351;Alexei Ramirez strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;R;1;Y;Alexei Ramirez;Yu Darvish
-14.904;24.853;-17.917;35.3;5.1;23.9;Called Strike;85.5;50;NA;543216;117244;-8.07;7.67;FT;-0.305;1.636;226.270;2231.766;91.7;130430_192124;1.64;3.67;S;2.000;8.036;-134.075;-6.25;-2.271;50.0;5.245;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;7;1-1;NA;2;6-2;493351;Alexei Ramirez strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;R;1;Y;Alexei Ramirez;Yu Darvish
-7.741;27.659;-7.971;30.8;2.4;23.9;Ball;89.6;47;NA;543216;117244;-3.82;11.92;FF;0.753;0.816;197.735;2625.525;96.2;130430_192203;1.5;3.65;B;2.000;8.932;-140.412;-11.16;-1.953;50.0;5.332;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;7;1-2;NA;2;6-2;493351;Alexei Ramirez strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;R;1;Y;Alexei Ramirez;Yu Darvish
17.055;24.417;-29.726;-30.9;9.2;23.8;Swinging Strike;77.5;37;NA;543216;117244;11.2;1.56;SL;0.408;3.167;98.168;2037.651;83.7;130430_192226;1.5;3.65;S;2.000;3.871;-122.674;0.821;-2.645;50.0;5.363;3;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;7;2-2;NA;2;6-2;493351;Alexei Ramirez strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;R;1;Y;Alexei Ramirez;Yu Darvish
-7.57;25.345;-12.943;25.2;3.6;23.8;Called Strike;82.9;100;NA;NA;NA;-4.34;10.97;FS;-0.98;1.967;201.485;2293.350;89.3;130430_193654;1.5;3.46;S;2.000;4.741;-130.742;-6.551;-2.246;50.0;5.461;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;12;0-0;NA;0;5-10;430591;Hector Gimenez strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;2;Y;Hector Gimenez;Yu Darvish
8.074;17.074;-40.792;-11.9;16.1;23.8;Called Strike;64.2;24;NA;NA;NA;7.82;-8.42;CU;0.203;2.843;43.132;1693.960;69.0;130430_193712;1.5;3.46;S;2.000;2.691;-101.14;4.317;-2.163;50.0;5.809;2;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;12;0-1;NA;0;5-10;430591;Hector Gimenez strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;2;Y;Hector Gimenez;Yu Darvish
5.067;23.31;-43.273;-8.1;12.3;23.9;Swinging Strike;76.1;58;NA;NA;NA;3.51;-7.73;SL;1.0;1.47;24.537;1480.934;81.6;130430_193735;1.5;3.46;S;2.000;6.956;-119.525;-0.336;-2.405;50.0;5.502;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;12;0-2;NA;0;5-10;430591;Hector Gimenez strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;2;Y;Hector Gimenez;Yu Darvish
11.848;21.888;-32.336;-21.5;10.6;23.8;Ball;72.3;76;NA;NA;NA;8.95;-0.18;SL;0.623;3.054;89.217;1500.775;78.2;130430_193810;1.62;3.43;B;2.000;4.545;-114.544;1.581;-2.552;50.0;5.525;3;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;13;0-0;NA;2;6-0;276547;Dewayne Wise singles on a line drive to center fielder Craig Gentry.  ;Single;NA;NA;1;R;506433;1;NA;L;2;Y;Dewayne Wise;Yu Darvish
-10.127;26.481;-12.025;36.9;3.3;23.8;Ball;85.4;22;NA;NA;NA;-5.43;10.77;FF;-1.361;4.079;206.683;2423.914;92.1;130430_193827;1.5;3.45;B;2.000;4.626;-134.973;-1.341;-2.382;50.0;5.42;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;13;1-0;NA;2;6-0;276547;Dewayne Wise singles on a line drive to center fielder Craig Gentry.  ;Single;NA;NA;1;R;506433;1;NA;L;2;Y;Dewayne Wise;Yu Darvish
11.938;21.68;-36.757;-18.7;11.9;23.8;Called Strike;71.6;48;NA;NA;NA;9.18;-3.58;SL;-0.607;3.282;68.998;1633.575;77.5;130430_193846;1.5;3.45;S;2.000;1.964;-113.566;3.256;-2.677;50.0;5.497;1;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;13;2-0;NA;2;6-0;276547;Dewayne Wise singles on a line drive to center fielder Craig Gentry.  ;Single;NA;NA;1;R;506433;1;NA;L;2;Y;Dewayne Wise;Yu Darvish
13.249;21.176;-33.512;-22.5;10.6;23.8;In play, no out;73.7;24;NA;NA;NA;9.66;-1.03;SL;0.06;2.999;84.233;1662.752;79.3;130430_193906;1.5;3.45;X;2.000;3.313;-116.188;1.742;-2.639;50.0;5.417;2;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;13;2-1;NA;2;6-0;276547;Dewayne Wise singles on a line drive to center fielder Craig Gentry.  ;Single;NA;NA;1;R;506433;1;NA;L;2;Y;Dewayne Wise;Yu Darvish
-6.116;26.155;-14.42;20.8;3.5;23.9;Ball;86.1;45;276547;NA;NA;-3.24;9.36;FF;-2.261;2.892;199.007;2007.639;92.6;130430_194014;1.5;3.26;B;2.000;1.835;-135.695;-4.09;-2.521;50.0;5.404;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;14;0-0;NA;4;6-0;457477;Alejandro De Aza walks.   Dewayne Wise to 2nd.  ;Walk;NA;NA;1;R;506433;0;NA;L;2;Y;Alejandro De Aza;Yu Darvish
16.349;23.388;-38.436;-23.1;12.8;23.8;Ball;72.3;53;276547;NA;NA;12.38;-4.8;SL;-1.056;1.787;69.042;2212.219;78.3;130430_194039;1.5;3.26;B;2.000;0.242;-114.813;0.506;-2.769;50.0;5.337;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;14;1-0;NA;4;6-0;457477;Alejandro De Aza walks.   Dewayne Wise to 2nd.  ;Walk;NA;NA;1;R;506433;0;NA;L;2;Y;Alejandro De Aza;Yu Darvish
-8.557;26.804;-13.868;28.0;3.6;23.8;Ball;84.9;28;276547;NA;NA;-4.65;9.9;FF;-1.521;2.949;205.052;2183.009;91.6;130430_194102;1.5;3.26;B;2.000;4.036;-134.293;-3.801;-2.434;50.0;5.357;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;14;2-0;NA;4;6-0;457477;Alejandro De Aza walks.   Dewayne Wise to 2nd.  ;Walk;NA;NA;1;R;506433;0;NA;L;2;Y;Alejandro De Aza;Yu Darvish
-5.36;25.849;-12.985;19.1;3.1;23.9;Ball;85.9;34;276547;NA;NA;-2.85;10.18;FF;-1.575;3.144;195.605;2136.706;92.3;130430_194125;1.5;3.26;B;2.000;3.414;-135.277;-3.579;-2.475;50.0;5.377;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;14;3-0;NA;4;6-0;457477;Alejandro De Aza walks.   Dewayne Wise to 2nd.  ;Walk;NA;NA;1;R;506433;0;NA;L;2;Y;Alejandro De Aza;Yu Darvish
12.558;20.413;-34.618;-20.6;10.8;23.9;Swinging Strike;73.9;69;457477;276547;NA;9.15;-1.83;SL;-0.565;2.755;78.987;1599.209;79.2;130430_194225;1.5;3.44;S;2.000;2.375;-116.062;1.515;-2.788;50.0;5.375;4;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;15;0-0;NA;2;6-2;460022;Tyler Greene pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;2;R;506433;1;NA;R;2;Y;Tyler Greene;Yu Darvish
-2.353;27.225;-13.615;3.3;3.1;23.8;Ball;85.9;57;457477;276547;NA;-1.25;9.84;FF;0.723;3.305;187.224;2001.682;92.6;130430_194252;1.71;3.38;B;2.000;7.788;-135.589;-3.433;-2.013;50.0;5.526;12;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;15;0-1;NA;2;6-2;460022;Tyler Greene pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;2;R;506433;1;NA;R;2;Y;Tyler Greene;Yu Darvish
-15.659;21.776;-27.224;29.0;7.2;23.9;Ball;82.2;16;457477;276547;NA;-9.15;2.85;FS;-1.595;4.428;252.457;1850.622;87.9;130430_194343;1.5;3.44;B;2.000;4.725;-128.745;2.457;-2.246;50.0;5.542;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;15;1-1;NA;2;6-2;460022;Tyler Greene pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;2;R;506433;1;NA;R;2;Y;Tyler Greene;Yu Darvish
17.119;24.136;-34.225;-27.3;11.6;23.8;In play, out(s);72.7;26;457477;276547;NA;12.77;-1.59;SL;0.345;2.243;83.168;2160.420;79.0;130430_194406;1.5;3.44;X;2.000;2.792;-115.781;0.51;-2.539;50.0;5.329;6;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;15;2-1;NA;2;6-2;460022;Tyler Greene pops out to second baseman Ian Kinsler.  ;Pop Out;NA;NA;2;R;506433;1;NA;R;2;Y;Tyler Greene;Yu Darvish
14.562;21.319;-34.062;-23.2;10.2;23.9;Ball In Dirt;77.4;58;457477;276547;NA;9.77;-1.32;SL;-0.384;0.859;82.613;1764.306;82.4;130430_194455;1.5;3.99;B;2.000;2.156;-120.745;-3.466;-2.555;50.0;5.279;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;16;0-0;NA;2;6-5;425567;Alex Rios grounds into a force out, shortstop Elvis Andrus to second baseman Ian Kinsler.   Alejandro De Aza out at 2nd.  ;Forceout;NA;NA;3;R;506433;1;NA;R;2;Y;Alex Rios;Yu Darvish
15.953;24.935;-31.521;-28.3;10.0;23.8;Ball;75.8;45;457477;276547;NA;10.97;0.4;SL;1.021;2.952;92.344;1925.639;82.1;130430_194514;1.5;3.99;B;2.000;5.141;-120.291;0.72;-2.574;50.0;5.459;12;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;16;1-0;NA;2;6-5;425567;Alex Rios grounds into a force out, shortstop Elvis Andrus to second baseman Ian Kinsler.   Alejandro De Aza out at 2nd.  ;Forceout;NA;NA;3;R;506433;1;NA;R;2;Y;Alex Rios;Yu Darvish
16.671;24.127;-29.564;-30.1;9.8;23.8;Called Strike;74.3;31;457477;276547;NA;11.85;1.8;SL;-0.295;3.283;98.898;2068.964;80.7;130430_194535;1.5;3.99;S;2.000;1.938;-118.323;1.394;-2.664;50.0;5.41;1;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;16;2-0;NA;2;6-5;425567;Alex Rios grounds into a force out, shortstop Elvis Andrus to second baseman Ian Kinsler.   Alejandro De Aza out at 2nd.  ;Forceout;NA;NA;3;R;506433;1;NA;R;2;Y;Alex Rios;Yu Darvish
11.507;24.385;-35.079;-19.5;10.2;23.8;In play, out(s);76.5;41;457477;276547;NA;7.79;-2.02;SL;0.616;2.206;75.831;1423.204;82.6;130430_194600;1.5;3.99;X;2.000;5.514;-120.98;-0.122;-2.708;50.0;5.341;9;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;16;2-1;NA;2;6-5;425567;Alex Rios grounds into a force out, shortstop Elvis Andrus to second baseman Ian Kinsler.   Alejandro De Aza out at 2nd.  ;Forceout;NA;NA;3;R;506433;1;NA;R;2;Y;Alex Rios;Yu Darvish
6.991;16.395;-40.918;-10.3;17.2;23.8;Called Strike;62.2;62;NA;NA;NA;7.24;-9.13;CU;0.18;2.564;38.642;1657.726;66.9;130430_195514;1.5;3.67;S;2.000;2.58;-97.976;4.253;-2.096;50.0;5.857;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;20;0-0;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;3;Y;Adam Dunn;Yu Darvish
-12.09;24.406;-14.973;35.7;4.0;23.9;Ball;88.3;21;NA;NA;NA;-6.14;8.7;FT;-1.753;2.666;215.101;2211.089;94.2;130430_195533;1.5;3.67;B;2.000;4.121;-137.952;-4.82;-2.452;50.0;5.411;11;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;20;0-1;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;3;Y;Adam Dunn;Yu Darvish
-13.969;20.631;-27.805;24.3;7.7;23.9;Swinging Strike;81.1;36;NA;NA;NA;-8.5;2.61;FS;-0.324;1.539;252.632;1683.587;86.2;130430_195550;1.5;3.67;S;2.000;7.52;-126.124;-3.99;-2.211;50.0;5.332;7;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;20;1-1;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;3;Y;Adam Dunn;Yu Darvish
11.371;22.666;-33.354;-20.1;9.0;23.9;Foul;79.2;23;NA;NA;NA;7.19;-0.79;SL;0.07;3.268;84.075;1333.502;84.9;130430_195612;1.5;3.67;S;2.000;4.628;-124.375;1.145;-2.743;50.0;5.548;2;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;20;1-2;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;3;Y;Adam Dunn;Yu Darvish
-7.938;23.364;-27.527;14.4;6.4;23.9;Ball;85.8;36;NA;NA;NA;-4.3;2.48;FF;-1.469;1.304;239.654;998.350;91.3;130430_195637;1.5;3.67;B;2.000;4.009;-133.666;-5.46;-2.415;50.0;5.3;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;20;1-2;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;3;Y;Adam Dunn;Yu Darvish
9.005;18.634;-41.079;-12.9;18.7;23.8;Swinging Strike;59.9;21;NA;NA;NA;10.0;-9.97;CU;0.0020;1.808;45.319;1920.337;65.3;130430_195700;1.5;3.67;S;2.000;1.637;-95.678;3.991;-2.167;50.0;5.565;8;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;20;2-2;NA;2;6-6;276055;Adam Dunn strikes out swinging.  ;Strikeout;NA;NA;1;R;506433;3;NA;L;3;Y;Adam Dunn;Yu Darvish
-17.552;30.518;-18.587;39.2;5.8;23.7;Swinging Strike;82.8;63;NA;NA;NA;-9.94;7.65;FT;-0.892;2.216;232.256;2428.314;90.6;130430_195800;1.5;3.53;S;2.000;7.106;-132.611;-4.433;-2.327;50.0;5.281;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;21;0-0;NA;0;6-2;117244;Paul Konerko strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;R;3;Y;Paul Konerko;Yu Darvish
-18.254;28.498;-18.193;39.5;5.2;23.8;Called Strike;87.7;62;NA;NA;NA;-9.33;7.11;FT;0.713;1.861;232.550;2410.193;94.8;130430_195820;1.5;3.53;S;2.000;11.394;-138.403;-5.727;-2.228;50.0;5.16;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;21;0-1;NA;0;6-2;117244;Paul Konerko strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;R;3;Y;Paul Konerko;Yu Darvish
-7.072;31.436;-8.447;29.1;2.3;23.8;Foul;87.9;29;NA;NA;NA;-3.57;11.94;FF;0.189;2.582;196.595;2568.446;95.6;130430_195927;1.5;3.53;S;2.000;6.932;-139.848;-6.696;-1.857;50.0;5.56;5;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;21;0-2;NA;0;6-2;117244;Paul Konerko strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;R;3;Y;Paul Konerko;Yu Darvish
11.323;28.792;-31.797;-21.5;9.0;23.8;Swinging Strike;78.9;59;NA;NA;NA;7.18;0.19;SL;1.206;1.447;91.907;1308.144;85.8;130430_200008;1.5;3.53;S;2.000;7.237;-125.646;-2.765;-2.66;50.0;5.182;14;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;21;0-2;NA;0;6-2;117244;Paul Konerko strikes out swinging.  ;Strikeout;NA;NA;2;R;506433;3;NA;R;3;Y;Paul Konerko;Yu Darvish
-21.083;34.61;-18.337;42.8;5.9;23.7;Swinging Strike;86.4;51;NA;NA;NA;-11.0;7.18;FT;-0.677;0.681;236.722;2642.661;94.8;130430_200049;1.5;3.32;S;2.000;8.913;-138.444;-8.571;-2.529;50.0;5.074;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;22;0-0;NA;0;6-1;543216;Conor Gillaspie strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;3;Y;Conor Gillaspie;Yu Darvish
-21.718;31.223;-14.603;50.5;5.0;23.8;Foul;90.0;69;NA;NA;NA;-10.53;8.48;FT;-0.673;1.398;231.024;2846.665;97.4;130430_200116;1.5;3.32;S;2.000;9.104;-142.373;-7.978;-2.537;50.0;5.151;13;http://gd2.mlb.com/components/game/mlb/year_2013/month_04/day_30/gid_2013_04_30_chamlb_texmlb_1/inning/inning_all.xml;22;0-1;NA;0;6-1;543216;Conor Gillaspie strikes out swinging.  ;Strikeout;NA;NA;3;R;506433;3;NA;L;3;Y;Conor Gillaspie;Yu Darvish
