id,team,hit,opponent,year,score_team,score_opponent
CHA201305260,MIA,7,CHA,2013,3,5
CHA201305260,CHA,8,MIA,2013,5,3
CHA201305270,CHN,9,CHA,2013,7,0
CHA201305270,CHA,2,CHN,2013,0,7
CHA201306060,OAK,9,CHA,2013,5,4
CHA201306060,CHA,9,OAK,2013,4,5
CHA201306070,OAK,6,CHA,2013,4,3
CHA201306070,CHA,5,OAK,2013,3,4
CHA201306080,OAK,4,CHA,2013,1,4
CHA201306080,CHA,7,OAK,2013,4,1
CHA201306090,OAK,5,CHA,2013,2,4
CHA201306090,CHA,7,OAK,2013,4,2
CHA201306100,TOR,13,CHA,2013,6,10
CHA201306100,CHA,15,TOR,2013,10,6
CHA201306110,TOR,13,CHA,2013,7,5
CHA201306110,CHA,11,TOR,2013,5,7
CHA201306250,NYN,5,CHA,2013,4,4
CHA201306250,CHA,7,NYN,2013,4,4
CHA201306260,NYN,7,CHA,2013,3,0
CHA201306260,CHA,4,NYN,2013,0,3
CHA201306281,CLE,21,CHA,2013,19,10
CHA201306281,CHA,13,CLE,2013,10,19
CHA201306282,CLE,12,CHA,2013,9,8
CHA201306282,CHA,13,CLE,2013,8,9
CHA201306290,CLE,9,CHA,2013,4,3
CHA201306290,CHA,11,CLE,2013,3,4
CHA201306300,CLE,10,CHA,2013,4,0
CHA201306300,CHA,6,CLE,2013,0,4
CHA201307020,BAL,8,CHA,2013,2,5
CHA201307020,CHA,10,BAL,2013,5,2
CHA201307030,BAL,9,CHA,2013,4,2
CHA201307030,CHA,9,BAL,2013,2,4
CHA201307040,BAL,3,CHA,2013,2,2
CHA201307040,CHA,7,BAL,2013,2,2
CHA201307080,CHN,13,CHA,2013,8,2
CHA201307080,CHA,5,CHN,2013,2,8
CHA201307190,ATL,9,CHA,2013,6,4
CHA201307190,CHA,9,ATL,2013,4,6
CHA201307200,ATL,10,CHA,2013,6,10
CHA201307200,CHA,13,ATL,2013,10,6
CHA201307210,ATL,9,CHA,2013,1,3
CHA201307210,CHA,5,ATL,2013,3,1
CHA201307220,DET,10,CHA,2013,7,2
CHA201307220,CHA,5,DET,2013,3,7
CHA201307230,DET,8,CHA,2013,6,0
CHA201307230,CHA,5,DET,2013,2,6
CHA201307240,DET,11,CHA,2013,6,1
CHA201307240,CHA,11,DET,2013,2,6
CHA201307250,DET,5,CHA,2013,4,7
CHA201307250,CHA,11,DET,2013,7,4
CHA201307260,KCA,10,CHA,2013,5,1
CHA201307260,CHA,9,KCA,2013,1,5
CHA201307270,KCA,7,CHA,2013,1,0
CHA201307270,CHA,5,KCA,2013,0,1
CHA201307280,KCA,8,CHA,2013,4,2
CHA201307280,CHA,7,KCA,2013,2,4
CHA201308050,NYA,9,CHA,2013,1,8
CHA201308050,CHA,14,NYA,2013,8,1
CHA201308060,NYA,7,CHA,2013,2,3
CHA201308060,CHA,10,NYA,2013,3,1
CHA201308070,NYA,11,CHA,2013,5,4
CHA201308070,CHA,12,NYA,2013,4,5
CHA201308091,MIN,7,CHA,2013,7,3
CHA201308091,CHA,7,MIN,2013,5,7
CHA201308092,MIN,9,CHA,2013,3,2
CHA201308092,CHA,8,MIN,2013,2,3
CHA201308100,MIN,8,CHA,2013,4,5
CHA201308100,CHA,7,MIN,2013,5,4
CHA201308110,MIN,9,CHA,2013,5,0
CHA201308110,CHA,7,MIN,2013,2,5
CHA201308120,DET,9,CHA,2013,2,6
CHA201308120,CHA,14,DET,2013,6,2
CHA201308130,DET,11,CHA,2013,3,3
CHA201308130,CHA,10,DET,2013,3,3
CHA201308140,DET,9,CHA,2013,6,4
CHA201308140,CHA,14,DET,2013,4,6
CHA201308230,TEX,11,CHA,2013,11,4
CHA201308230,CHA,11,TEX,2013,5,11
CHA201308240,TEX,6,CHA,2013,2,2
CHA201308240,CHA,9,TEX,2013,2,2
CHA201308250,TEX,11,CHA,2013,2,5
CHA201308250,CHA,7,TEX,2013,5,2
CHA201308260,HOU,13,CHA,2013,10,8
CHA201308260,CHA,14,HOU,2013,8,10
CHA201308270,HOU,10,CHA,2013,3,4
CHA201308270,CHA,9,HOU,2013,4,3
CHA201308280,HOU,5,CHA,2013,1,6
CHA201308280,CHA,10,HOU,2013,6,1
CHA201309090,DET,4,CHA,2013,1,5
CHA201309090,CHA,8,DET,2013,5,1
CHA201309100,DET,15,CHA,2013,9,1
CHA201309100,CHA,7,DET,2013,1,9
CHA201309110,DET,10,CHA,2013,1,0
CHA201309110,CHA,5,DET,2013,0,1
CHA201309120,CLE,16,CHA,2013,14,3
CHA201309120,CHA,9,CLE,2013,3,14
CHA201309130,CLE,7,CHA,2013,3,1
CHA201309130,CHA,9,CLE,2013,1,3
CHA201309140,CLE,11,CHA,2013,8,0
CHA201309140,CHA,9,CLE,2013,1,8
CHA201309150,CLE,10,CHA,2013,7,1
CHA201309150,CHA,7,CLE,2013,1,7
CHA201309160,MIN,8,CHA,2013,1,12
CHA201309160,CHA,13,MIN,2013,12,1
CHA201309170,MIN,11,CHA,2013,3,4
CHA201309170,CHA,11,MIN,2013,4,3
CHA201309180,MIN,7,CHA,2013,4,3
CHA201309180,CHA,6,MIN,2013,3,4
CHA201309230,TOR,6,CHA,2013,2,3
CHA201309230,CHA,8,TOR,2013,3,2
CHA201309260,KCA,7,CHA,2013,3,2
CHA201309260,CHA,6,KCA,2013,2,3
CHA201309270,KCA,14,CHA,2013,6,1
CHA201309270,CHA,4,KCA,2013,1,6
CHA201309280,KCA,7,CHA,2013,5,6
CHA201309280,CHA,9,KCA,2013,6,5
CHA201309290,KCA,9,CHA,2013,4,1
CHA201309290,CHA,6,KCA,2013,1,4
CHN201304080,MIL,12,CHN,2013,7,2
CHN201304080,CHN,9,MIL,2013,4,7
CHN201304090,MIL,9,CHN,2013,3,6
CHN201304090,CHN,9,MIL,2013,6,3
CHN201304110,SFN,9,CHN,2013,7,6
CHN201304110,CHN,12,SFN,2013,6,7
CHN201304120,SFN,7,CHN,2013,3,2
CHN201304120,CHN,10,SFN,2013,3,3
CHN201304130,SFN,9,CHN,2013,3,2
CHN201304130,CHN,7,SFN,2013,2,3
CHN201304140,SFN,13,CHN,2013,10,7
CHN201304140,CHN,9,SFN,2013,7,10
CHN201304160,TEX,9,CHN,2013,4,0
CHN201304160,CHN,6,TEX,2013,2,4
CHN201304180,TEX,4,CHN,2013,2,6
CHN201304180,CHN,13,TEX,2013,6,2
CHN201304290,SDN,8,CHN,2013,3,5
CHN201304290,CHN,10,SDN,2013,5,3
CHN201304300,SDN,17,CHN,2013,13,5
CHN201304300,CHN,11,SDN,2013,7,13
CHN201305010,SDN,3,CHN,2013,2,6
CHN201305010,CHN,9,SDN,2013,6,1
CHN201305020,SDN,7,CHN,2013,4,2
CHN201305020,CHN,9,SDN,2013,2,4
CHN201305030,CIN,9,CHN,2013,6,2
CHN201305030,CHN,15,CIN,2013,5,6
CHN201305040,CIN,6,CHN,2013,6,4
CHN201305040,CHN,3,CIN,2013,4,6
CHN201305050,CIN,11,CHN,2013,7,4
CHN201305050,CHN,8,CIN,2013,4,7
CHN201305060,TEX,5,CHN,2013,2,9
CHN201305060,CHN,11,TEX,2013,9,0
CHN201305070,SLN,8,CHN,2013,1,2
CHN201305070,CHN,5,SLN,2013,2,1
CHN201305080,SLN,11,CHN,2013,5,4
CHN201305080,CHN,11,SLN,2013,4,5
CHN201305130,COL,3,CHN,2013,1,9
CHN201305130,CHN,14,COL,2013,9,0
CHN201305140,COL,17,CHN,2013,9,3
CHN201305140,CHN,7,COL,2013,4,9
CHN201305150,COL,7,CHN,2013,3,6
CHN201305150,CHN,9,COL,2013,6,2
CHN201305170,NYN,8,CHN,2013,3,2
CHN201305170,CHN,6,NYN,2013,2,3
CHN201305180,NYN,9,CHN,2013,2,8
CHN201305180,CHN,11,NYN,2013,8,0
CHN201305190,NYN,7,CHN,2013,4,3
CHN201305190,CHN,8,NYN,2013,3,4
CHN201305290,CHA,9,CHN,2013,3,9
CHN201305290,CHN,12,CHA,2013,9,3
CHN201305300,CHA,8,CHN,2013,3,8
CHN201305300,CHN,11,CHA,2013,8,2
CHN201305310,ARI,7,CHN,2013,2,7
CHN201305310,CHN,7,ARI,2013,7,2
CHN201306010,ARI,17,CHN,2013,12,4
CHN201306010,CHN,3,ARI,2013,4,12
CHN201306020,ARI,13,CHN,2013,8,4
CHN201306020,CHN,6,ARI,2013,4,8
CHN201306070,PIT,7,CHN,2013,2,0
CHN201306070,CHN,5,PIT,2013,0,2
CHN201306080,PIT,9,CHN,2013,6,0
CHN201306080,CHN,4,PIT,2013,2,6
CHN201306090,PIT,6,CHN,2013,1,4
CHN201306090,CHN,6,PIT,2013,4,1
CHN201306100,CIN,9,CHN,2013,6,1
CHN201306100,CHN,6,CIN,2013,2,6
CHN201306110,CIN,16,CHN,2013,12,2
CHN201306110,CHN,5,CIN,2013,2,12
CHN201306120,CIN,6,CHN,2013,2,1
CHN201306120,CHN,3,CIN,2013,1,2
CHN201306130,CIN,13,CHN,2013,5,5
CHN201306130,CHN,15,CIN,2013,5,5
CHN201306210,HOU,4,CHN,2013,1,3
CHN201306210,CHN,10,HOU,2013,3,1
CHN201306220,HOU,6,CHN,2013,4,3
CHN201306220,CHN,8,HOU,2013,3,4
CHN201306230,HOU,13,CHN,2013,6,14
CHN201306230,CHN,16,HOU,2013,14,5
CHN201307050,PIT,13,CHN,2013,6,2
CHN201307050,CHN,4,PIT,2013,2,6
CHN201307060,PIT,5,CHN,2013,1,4
CHN201307060,CHN,7,PIT,2013,4,1
CHN201307070,PIT,9,CHN,2013,3,3
CHN201307070,CHN,8,PIT,2013,3,3
CHN201307090,ANA,6,CHN,2013,2,7
CHN201307090,CHN,9,ANA,2013,7,2
CHN201307100,ANA,15,CHN,2013,13,1
CHN201307100,CHN,5,ANA,2013,2,13
CHN201307110,SLN,4,CHN,2013,0,3
CHN201307110,CHN,7,SLN,2013,3,0
CHN201307120,SLN,7,CHN,2013,3,2
CHN201307120,CHN,5,SLN,2013,2,3
CHN201307130,SLN,12,CHN,2013,4,6
CHN201307130,CHN,14,SLN,2013,6,3
CHN201307140,SLN,21,CHN,2013,10,6
CHN201307140,CHN,11,SLN,2013,6,10
CHN201307290,MIL,7,CHN,2013,5,0
CHN201307290,CHN,6,MIL,2013,0,5
CHN201307301,MIL,10,CHN,2013,6,5
CHN201307301,CHN,12,MIL,2013,5,6
CHN201307302,MIL,6,CHN,2013,3,2
CHN201307302,CHN,7,MIL,2013,2,3
CHN201307310,MIL,9,CHN,2013,1,6
CHN201307310,CHN,8,MIL,2013,6,1
CHN201308010,LAN,12,CHN,2013,6,4
CHN201308010,CHN,5,LAN,2013,4,6
CHN201308020,LAN,9,CHN,2013,6,2
CHN201308020,CHN,14,LAN,2013,2,6
CHN201308030,LAN,10,CHN,2013,3,0
CHN201308030,CHN,8,LAN,2013,0,3
CHN201308040,LAN,2,CHN,2013,1,0
CHN201308040,CHN,7,LAN,2013,0,1
CHN201308120,CIN,4,CHN,2013,2,0
CHN201308120,CHN,6,CIN,2013,0,2
CHN201308130,CIN,8,CHN,2013,6,4
CHN201308130,CHN,7,CIN,2013,4,6
CHN201308140,CIN,8,CHN,2013,5,0
CHN201308140,CHN,2,CIN,2013,0,5
CHN201308160,SLN,2,CHN,2013,0,7
CHN201308160,CHN,9,SLN,2013,7,0
CHN201308170,SLN,5,CHN,2013,4,0
CHN201308170,CHN,5,SLN,2013,0,4
CHN201308180,SLN,8,CHN,2013,6,1
CHN201308180,CHN,6,SLN,2013,1,6
CHN201308190,WAS,6,CHN,2013,1,11
CHN201308190,CHN,9,WAS,2013,11,1
CHN201308200,WAS,14,CHN,2013,4,1
CHN201308200,CHN,6,WAS,2013,2,4
CHN201308210,WAS,11,CHN,2013,11,6
CHN201308210,CHN,14,WAS,2013,6,11
CHN201308220,WAS,11,CHN,2013,5,4
CHN201308220,CHN,8,WAS,2013,4,5
CHN201308300,PHI,9,CHN,2013,6,5
CHN201308300,CHN,10,PHI,2013,5,6
CHN201308310,PHI,6,CHN,2013,3,4
CHN201308310,CHN,11,PHI,2013,4,3
CHN201309010,PHI,4,CHN,2013,1,7
CHN201309010,CHN,9,PHI,2013,7,1
CHN201309020,MIA,9,CHN,2013,4,3
CHN201309020,CHN,8,MIA,2013,3,4
CHN201309030,MIA,12,CHN,2013,6,2
CHN201309030,CHN,4,MIA,2013,2,6
CHN201309040,MIA,11,CHN,2013,7,9
CHN201309040,CHN,11,MIA,2013,9,7
CHN201309060,MIL,10,CHN,2013,5,8
CHN201309060,CHN,13,MIL,2013,8,5
CHN201309070,MIL,5,CHN,2013,5,3
CHN201309070,CHN,7,MIL,2013,3,5
CHN201309080,MIL,8,CHN,2013,3,1
CHN201309080,CHN,3,MIL,2013,1,3
CHN201309200,ATL,8,CHN,2013,9,5
CHN201309200,CHN,11,ATL,2013,5,9
CHN201309210,ATL,5,CHN,2013,1,3
CHN201309210,CHN,9,ATL,2013,3,1
CHN201309220,ATL,12,CHN,2013,5,2
CHN201309220,CHN,8,ATL,2013,2,5
CHN201309230,PIT,6,CHN,2013,2,1
CHN201309230,CHN,6,PIT,2013,1,2
CHN201309240,PIT,12,CHN,2013,8,2
CHN201309240,CHN,10,PIT,2013,2,8
CHN201309250,PIT,6,CHN,2013,2,4
CHN201309250,CHN,9,PIT,2013,4,1
CIN201304010,ANA,6,CIN,2013,3,1
CIN201304010,CIN,3,ANA,2013,1,3
CIN201304030,ANA,9,CIN,2013,4,4
CIN201304030,CIN,6,ANA,2013,4,4
CIN201304040,ANA,11,CIN,2013,4,5
CIN201304040,CIN,7,ANA,2013,5,4
CIN201304050,WAS,5,CIN,2013,0,15
CIN201304050,CIN,19,WAS,2013,15,0
CIN201304060,WAS,10,CIN,2013,7,5
CIN201304060,CIN,13,WAS,2013,6,7
CIN201304070,WAS,8,CIN,2013,3,6
CIN201304070,CIN,11,WAS,2013,6,3
CIN201304150,PHI,5,CIN,2013,2,4
CIN201304150,CIN,9,PHI,2013,4,2
CIN201304160,PHI,2,CIN,2013,0,0
CIN201304160,CIN,4,PHI,2013,0,0
CIN201304170,PHI,6,CIN,2013,2,11
CIN201304170,CIN,15,PHI,2013,11,2
CIN201304180,MIA,6,CIN,2013,1,11
CIN201304180,CIN,12,MIA,2013,11,1
CIN201304190,MIA,7,CIN,2013,2,1
CIN201304190,CIN,5,MIA,2013,1,2
CIN201304200,MIA,8,CIN,2013,2,2
CIN201304200,CIN,13,MIA,2013,2,2
CIN201304210,MIA,11,CIN,2013,6,10
CIN201304210,CIN,11,MIA,2013,10,2
CIN201304220,CHN,11,CIN,2013,4,2
CIN201304220,CIN,9,CHN,2013,4,4
CIN201304230,CHN,9,CIN,2013,4,2
CIN201304230,CIN,6,CHN,2013,2,4
CIN201304240,CHN,5,CIN,2013,0,1
CIN201304240,CIN,8,CHN,2013,1,0
CIN201305060,ATL,11,CIN,2013,7,4
CIN201305060,CIN,9,ATL,2013,4,7
CIN201305070,ATL,5,CIN,2013,4,3
CIN201305070,CIN,9,ATL,2013,4,4
CIN201305080,ATL,11,CIN,2013,7,1
CIN201305080,CIN,7,ATL,2013,2,7
CIN201305100,MIL,8,CIN,2013,3,4
CIN201305100,CIN,8,MIL,2013,4,2
CIN201305110,MIL,11,CIN,2013,7,13
CIN201305110,CIN,14,MIL,2013,13,7
CIN201305120,MIL,7,CIN,2013,1,5
CIN201305120,CIN,6,MIL,2013,5,1
CIN201305240,CHN,10,CIN,2013,4,7
CIN201305240,CIN,10,CHN,2013,7,4
CIN201305250,CHN,6,CIN,2013,2,5
CIN201305250,CIN,7,CHN,2013,5,2
CIN201305260,CHN,10,CIN,2013,5,4
CIN201305260,CIN,5,CHN,2013,4,5
CIN201305270,CLE,5,CIN,2013,2,4
CIN201305270,CIN,6,CLE,2013,4,2
CIN201305280,CLE,7,CIN,2013,2,8
CIN201305280,CIN,18,CLE,2013,8,2
CIN201306030,COL,4,CIN,2013,0,3
CIN201306030,CIN,9,COL,2013,3,0
CIN201306040,COL,8,CIN,2013,5,4
CIN201306040,CIN,8,COL,2013,4,5
CIN201306050,COL,20,CIN,2013,12,4
CIN201306050,CIN,5,COL,2013,4,12
CIN201306070,SLN,16,CIN,2013,9,2
CIN201306070,CIN,8,SLN,2013,2,9
CIN201306080,SLN,9,CIN,2013,2,4
CIN201306080,CIN,10,SLN,2013,4,2
CIN201306090,SLN,14,CIN,2013,11,4
CIN201306090,CIN,6,SLN,2013,4,11
CIN201306140,MIL,12,CIN,2013,3,3
CIN201306140,CIN,7,MIL,2013,3,3
CIN201306150,MIL,8,CIN,2013,6,0
CIN201306150,CIN,7,MIL,2013,0,6
CIN201306160,MIL,7,CIN,2013,1,5
CIN201306160,CIN,9,MIL,2013,5,1
CIN201306170,PIT,7,CIN,2013,1,4
CIN201306170,CIN,8,PIT,2013,4,1
CIN201306180,PIT,4,CIN,2013,4,0
CIN201306180,CIN,4,PIT,2013,0,4
CIN201306190,PIT,10,CIN,2013,1,1
CIN201306190,CIN,10,PIT,2013,1,1
CIN201306200,PIT,10,CIN,2013,5,3
CIN201306200,CIN,8,PIT,2013,3,5
CIN201307010,SFN,2,CIN,2013,1,8
CIN201307010,CIN,11,SFN,2013,8,1
CIN201307020,SFN,0,CIN,2013,0,3
CIN201307020,CIN,7,SFN,2013,3,0
CIN201307030,SFN,5,CIN,2013,2,2
CIN201307030,CIN,10,SFN,2013,2,2
CIN201307050,SEA,6,CIN,2013,4,2
CIN201307050,CIN,6,SEA,2013,2,4
CIN201307060,SEA,8,CIN,2013,4,13
CIN201307060,CIN,13,SEA,2013,13,4
CIN201307070,SEA,6,CIN,2013,3,1
CIN201307070,CIN,6,SEA,2013,1,3
CIN201307190,PIT,10,CIN,2013,3,5
CIN201307190,CIN,8,PIT,2013,5,3
CIN201307200,PIT,8,CIN,2013,4,5
CIN201307200,CIN,10,PIT,2013,5,4
CIN201307210,PIT,7,CIN,2013,3,2
CIN201307210,CIN,3,PIT,2013,2,3
CIN201307232,SFN,9,CIN,2013,5,3
CIN201307232,CIN,10,SFN,2013,3,5
CIN201308020,SLN,14,CIN,2013,13,3
CIN201308020,CIN,6,SLN,2013,3,13
CIN201308030,SLN,4,CIN,2013,3,8
CIN201308030,CIN,9,SLN,2013,8,3
CIN201308040,SLN,19,CIN,2013,15,2
CIN201308040,CIN,4,SLN,2013,2,15
CIN201308060,OAK,5,CIN,2013,1,3
CIN201308060,CIN,8,OAK,2013,3,0
CIN201308070,OAK,11,CIN,2013,5,6
CIN201308070,CIN,10,OAK,2013,6,5
CIN201308090,SDN,6,CIN,2013,2,7
CIN201308090,CIN,10,SDN,2013,7,2
CIN201308100,SDN,4,CIN,2013,3,1
CIN201308100,CIN,4,SDN,2013,1,3
CIN201308110,SDN,11,CIN,2013,2,2
CIN201308110,CIN,5,SDN,2013,2,2
CIN201308190,ARI,10,CIN,2013,3,5
CIN201308190,CIN,8,ARI,2013,5,3
CIN201308200,ARI,7,CIN,2013,5,2
CIN201308200,CIN,6,ARI,2013,2,5
CIN201308210,ARI,10,CIN,2013,7,10
CIN201308210,CIN,15,ARI,2013,10,7
CIN201308220,ARI,7,CIN,2013,1,2
CIN201308220,CIN,5,ARI,2013,2,1
CIN201308230,MIL,10,CIN,2013,6,4
CIN201308230,CIN,9,MIL,2013,4,6
CIN201308240,MIL,8,CIN,2013,3,6
CIN201308240,CIN,14,MIL,2013,6,3
CIN201308250,MIL,7,CIN,2013,3,0
CIN201308250,CIN,5,MIL,2013,1,3
CIN201309020,SLN,4,CIN,2013,2,7
CIN201309020,CIN,11,SLN,2013,7,2
CIN201309030,SLN,2,CIN,2013,0,1
CIN201309030,CIN,5,SLN,2013,1,0
CIN201309040,SLN,12,CIN,2013,5,4
CIN201309040,CIN,10,SLN,2013,4,5
CIN201309050,SLN,5,CIN,2013,2,6
CIN201309050,CIN,10,SLN,2013,6,2
CIN201309060,LAN,5,CIN,2013,2,3
CIN201309060,CIN,7,LAN,2013,3,2
CIN201309070,LAN,10,CIN,2013,3,3
CIN201309070,CIN,11,LAN,2013,3,3
CIN201309080,LAN,6,CIN,2013,2,2
CIN201309080,CIN,6,LAN,2013,2,2
CIN201309090,CHN,7,CIN,2013,2,0
CIN201309090,CIN,7,CHN,2013,0,2
CIN201309100,CHN,13,CIN,2013,9,1
CIN201309100,CIN,10,CHN,2013,1,9
CIN201309110,CHN,6,CIN,2013,0,6
CIN201309110,CIN,8,CHN,2013,6,0
CIN201309230,NYN,6,CIN,2013,2,2
CIN201309230,CIN,10,NYN,2013,2,2
CIN201309240,NYN,10,CIN,2013,4,2
CIN201309240,CIN,8,NYN,2013,2,4
CIN201309250,NYN,4,CIN,2013,1,0
CIN201309250,CIN,4,NYN,2013,0,1
CIN201309270,PIT,6,CIN,2013,4,1
CIN201309270,CIN,6,PIT,2013,1,4
CIN201309280,PIT,13,CIN,2013,8,3
CIN201309280,CIN,5,PIT,2013,3,8
CIN201309290,PIT,11,CIN,2013,4,2
CIN201309290,CIN,6,PIT,2013,2,4
CLE201304080,NYA,13,CLE,2013,11,6
CLE201304080,CLE,9,NYA,2013,6,11
CLE201304090,NYA,18,CLE,2013,14,1
CLE201304090,CLE,7,NYA,2013,1,14
CLE201304120,CHA,5,CLE,2013,0,0
CLE201304120,CLE,3,CHA,2013,0,0
CLE201304130,CHA,7,CLE,2013,4,9
CLE201304130,CLE,9,CHA,2013,9,4
CLE201304140,CHA,8,CLE,2013,3,1
CLE201304140,CLE,6,CHA,2013,1,3
CLE201304160,BOS,6,CLE,2013,7,2
CLE201304160,CLE,6,BOS,2013,2,7
CLE201304170,BOS,15,CLE,2013,6,3
CLE201304170,CLE,7,BOS,2013,3,6
CLE201304180,BOS,9,CLE,2013,6,3
CLE201304180,CLE,6,BOS,2013,3,6
CLE201304300,PHI,5,CLE,2013,2,14
CLE201304300,CLE,17,PHI,2013,14,2
CLE201305010,PHI,3,CLE,2013,0,6
CLE201305010,CLE,14,PHI,2013,6,0
CLE201305030,MIN,11,CLE,2013,6,6
CLE201305030,CLE,13,MIN,2013,6,6
CLE201305040,MIN,7,CLE,2013,3,7
CLE201305040,CLE,12,MIN,2013,7,3
CLE201305050,MIN,6,CLE,2013,4,1
CLE201305050,CLE,6,MIN,2013,2,4
CLE201305060,OAK,8,CLE,2013,3,7
CLE201305060,CLE,10,OAK,2013,7,3
CLE201305070,OAK,6,CLE,2013,0,1
CLE201305070,CLE,5,OAK,2013,1,0
CLE201305080,OAK,6,CLE,2013,3,4
CLE201305080,CLE,6,OAK,2013,4,3
CLE201305090,OAK,7,CLE,2013,2,9
CLE201305090,CLE,12,OAK,2013,9,2
CLE201305131,NYA,4,CLE,2013,0,1
CLE201305131,CLE,5,NYA,2013,1,0
CLE201305132,NYA,11,CLE,2013,7,0
CLE201305132,CLE,5,NYA,2013,0,7
CLE201305170,SEA,10,CLE,2013,3,3
CLE201305170,CLE,7,SEA,2013,3,3
CLE201305180,SEA,9,CLE,2013,4,4
CLE201305180,CLE,13,SEA,2013,4,4
CLE201305190,SEA,4,CLE,2013,0,6
CLE201305190,CLE,9,SEA,2013,6,0
CLE201305200,SEA,12,CLE,2013,8,7
CLE201305200,CLE,11,SEA,2013,7,8
CLE201305210,DET,11,CLE,2013,5,1
CLE201305210,CLE,3,DET,2013,1,5
CLE201305220,DET,14,CLE,2013,11,7
CLE201305220,CLE,13,DET,2013,7,11
CLE201305290,CIN,6,CLE,2013,2,5
CLE201305290,CLE,9,CIN,2013,5,1
CLE201305300,CIN,8,CLE,2013,1,7
CLE201305300,CLE,11,CIN,2013,7,1
CLE201305310,TBA,11,CLE,2013,9,2
CLE201305310,CLE,2,TBA,2013,2,9
CLE201306010,TBA,4,CLE,2013,0,5
CLE201306010,CLE,8,TBA,2013,5,0
CLE201306020,TBA,14,CLE,2013,11,3
CLE201306020,CLE,11,TBA,2013,3,11
CLE201306140,WAS,2,CLE,2013,1,1
CLE201306140,CLE,7,WAS,2013,1,1
CLE201306150,WAS,8,CLE,2013,7,6
CLE201306150,CLE,9,WAS,2013,6,7
CLE201306160,WAS,7,CLE,2013,0,2
CLE201306160,CLE,4,WAS,2013,2,0
CLE201306170,KCA,7,CLE,2013,2,1
CLE201306170,CLE,6,KCA,2013,1,2
CLE201306180,KCA,7,CLE,2013,3,4
CLE201306180,CLE,6,KCA,2013,4,3
CLE201306190,KCA,12,CLE,2013,3,6
CLE201306190,CLE,7,KCA,2013,6,2
CLE201306210,MIN,5,CLE,2013,1,5
CLE201306210,CLE,8,MIN,2013,5,1
CLE201306220,MIN,13,CLE,2013,7,8
CLE201306220,CLE,12,MIN,2013,8,5
CLE201306230,MIN,12,CLE,2013,5,3
CLE201306230,CLE,8,MIN,2013,3,5
CLE201307050,DET,9,CLE,2013,7,0
CLE201307050,CLE,6,DET,2013,0,7
CLE201307060,DET,13,CLE,2013,9,2
CLE201307060,CLE,8,DET,2013,4,9
CLE201307070,DET,13,CLE,2013,6,9
CLE201307070,CLE,8,DET,2013,9,6
CLE201307080,DET,7,CLE,2013,4,2
CLE201307080,CLE,10,DET,2013,2,4
CLE201307090,TOR,8,CLE,2013,0,3
CLE201307090,CLE,4,TOR,2013,3,0
CLE201307100,TOR,6,CLE,2013,5,2
CLE201307100,CLE,9,TOR,2013,4,5
CLE201307110,TOR,5,CLE,2013,2,4
CLE201307110,CLE,7,TOR,2013,4,1
CLE201307120,KCA,5,CLE,2013,0,3
CLE201307120,CLE,6,KCA,2013,3,0
CLE201307130,KCA,8,CLE,2013,3,5
CLE201307130,CLE,9,KCA,2013,5,3
CLE201307140,KCA,10,CLE,2013,4,6
CLE201307140,CLE,13,KCA,2013,6,4
CLE201307260,TEX,14,CLE,2013,8,8
CLE201307260,CLE,18,TEX,2013,8,8
CLE201307270,TEX,5,CLE,2013,0,1
CLE201307270,CLE,3,TEX,2013,1,0
CLE201307280,TEX,2,CLE,2013,0,6
CLE201307280,CLE,13,TEX,2013,6,0
CLE201307290,CHA,6,CLE,2013,2,2
CLE201307290,CLE,4,CHA,2013,2,2
CLE201307300,CHA,11,CLE,2013,4,7
CLE201307300,CLE,11,CHA,2013,7,4
CLE201307310,CHA,10,CLE,2013,5,5
CLE201307310,CLE,10,CHA,2013,5,5
CLE201308010,CHA,5,CLE,2013,1,6
CLE201308010,CLE,14,CHA,2013,6,1
CLE201308050,DET,12,CLE,2013,4,2
CLE201308050,CLE,5,DET,2013,2,4
CLE201308060,DET,7,CLE,2013,5,1
CLE201308060,CLE,4,DET,2013,1,5
CLE201308070,DET,14,CLE,2013,6,4
CLE201308070,CLE,14,DET,2013,5,6
CLE201308080,DET,12,CLE,2013,10,2
CLE201308080,CLE,6,DET,2013,3,10
CLE201308090,ANA,7,CLE,2013,5,2
CLE201308090,CLE,7,ANA,2013,2,5
CLE201308100,ANA,10,CLE,2013,7,2
CLE201308100,CLE,7,ANA,2013,2,7
CLE201308110,ANA,8,CLE,2013,5,6
CLE201308110,CLE,8,ANA,2013,6,5
CLE201308230,MIN,9,CLE,2013,5,1
CLE201308230,CLE,6,MIN,2013,1,5
CLE201308240,MIN,5,CLE,2013,2,7
CLE201308240,CLE,9,MIN,2013,7,2
CLE201308250,MIN,9,CLE,2013,1,3
CLE201308250,CLE,7,MIN,2013,3,1
CLE201309020,BAL,11,CLE,2013,7,2
CLE201309020,CLE,6,BAL,2013,2,7
CLE201309030,BAL,8,CLE,2013,3,4
CLE201309030,CLE,5,BAL,2013,4,0
CLE201309040,BAL,6,CLE,2013,4,6
CLE201309040,CLE,10,BAL,2013,6,4
CLE201309060,NYN,7,CLE,2013,1,8
CLE201309060,CLE,10,NYN,2013,8,1
CLE201309070,NYN,8,CLE,2013,4,9
CLE201309070,CLE,11,NYN,2013,9,4
